claim_id,filing_date,claim_amount_gbp,track,defended,disposition_type,disposition_date,days_to_resolution,final_awarded_amount_gbp,case_status,event_observed
GC-2024-04177,2024-12-28,16249.52,Fast/multi-track,False,Paid or discontinued,2025-01-24,27,14481.8,Resolved,1
GC-2024-00727,2024-12-28,1183.74,Small claims,True,Settled,2025-04-21,114,835.9,Resolved,1
GC-2024-04130,2024-12-28,6667.39,Small claims,False,Default Judgment,2025-03-08,70,6667.39,Resolved,1
GC-2024-02400,2024-12-28,1363.44,Small claims,False,Default Judgment,2025-03-24,86,1363.44,Resolved,1
GC-2024-01714,2024-12-28,7298.41,Small claims,True,Trial Judgment,2025-07-24,208,4072.69,Resolved,1
GC-2024-04506,2024-12-28,931.91,Small claims,True,Settled,2025-05-31,154,324.4,Resolved,1
GC-2024-00751,2024-12-28,10305.55,Fast/multi-track,True,Settled,2025-09-13,259,1720.19,Resolved,1
GC-2024-03174,2024-12-28,5364.81,Small claims,True,Trial Judgment,2025-06-09,163,3608.45,Resolved,1
GC-2024-01684,2024-12-28,1039.66,Small claims,False,Default Judgment,2025-02-24,58,1039.66,Resolved,1
GC-2024-02713,2024-12-28,2502.82,Small claims,False,Default Judgment,2025-02-26,60,2502.82,Resolved,1
GC-2024-03229,2024-12-28,9210.24,Small claims,False,Paid or discontinued,2025-02-19,53,8216.03,Resolved,1
GC-2024-02598,2024-12-29,31124.08,Fast/multi-track,False,Default Judgment,2025-03-22,83,31124.08,Resolved,1
GC-2024-04783,2024-12-29,516.07,Small claims,False,Default Judgment,2025-03-08,69,516.07,Resolved,1
GC-2024-03938,2024-12-29,1084.05,Small claims,False,Paid or discontinued,2025-01-31,33,827.45,Resolved,1
GC-2024-04514,2024-12-29,145.3,Small claims,False,Paid or discontinued,2025-02-08,41,84.7,Resolved,1
GC-2024-04545,2024-12-29,4049.41,Small claims,False,Default Judgment,2025-02-24,57,4049.41,Resolved,1
GC-2024-03729,2024-12-29,2142.85,Small claims,False,Default Judgment,2025-03-11,72,2142.85,Resolved,1
GC-2024-03532,2024-12-29,4128.99,Small claims,False,Paid or discontinued,2025-02-05,38,2795.69,Resolved,1
GC-2024-04995,2024-12-29,9608.91,Small claims,False,Paid or discontinued,2025-01-27,29,7116.9,Resolved,1
GC-2024-03918,2024-12-29,1463.54,Small claims,False,Default Judgment,2025-02-19,52,1463.54,Resolved,1
GC-2024-04862,2024-12-29,1430.71,Small claims,False,Default Judgment,2025-02-06,39,1430.71,Resolved,1
GC-2024-02665,2024-12-29,12568.89,Fast/multi-track,False,Default Judgment,2025-03-03,64,12568.89,Resolved,1
GC-2024-03717,2024-12-29,216.03,Small claims,False,Default Judgment,2025-02-17,50,216.03,Resolved,1
GC-2024-04088,2024-12-29,5083.14,Small claims,False,Paid or discontinued,2025-02-09,42,2832.03,Resolved,1
GC-2024-04723,2024-12-29,137.22,Small claims,False,Default Judgment,2025-03-18,79,137.22,Resolved,1
GC-2024-04587,2024-12-29,788.43,Small claims,False,Default Judgment,2025-03-20,81,788.43,Resolved,1
GC-2024-00089,2024-12-29,14251.7,Fast/multi-track,False,Default Judgment,2025-01-31,33,14251.7,Resolved,1
GC-2024-01081,2024-12-29,3116.9,Small claims,False,Paid or discontinued,2025-01-13,15,2493.87,Resolved,1
GC-2024-03780,2024-12-30,14269.58,Fast/multi-track,True,Settled,2025-07-17,199,4048.7,Resolved,1
GC-2024-00767,2024-12-30,2175.61,Small claims,False,Default Judgment,2025-02-06,38,2175.61,Resolved,1
GC-2024-03977,2024-12-30,14178.91,Fast/multi-track,True,,,547,,Ongoing,0
GC-2024-04309,2024-12-30,3000.24,Small claims,False,Paid or discontinued,2025-01-18,19,2375.66,Resolved,1
GC-2024-04865,2024-12-30,580.2,Small claims,True,Settled,2025-05-01,122,244.63,Resolved,1
GC-2024-03329,2024-12-30,789.89,Small claims,True,Settled,2025-05-20,141,132.3,Resolved,1
GC-2024-02438,2024-12-30,1630.95,Small claims,False,Default Judgment,2025-02-09,41,1630.95,Resolved,1
GC-2024-03299,2024-12-30,5631.98,Small claims,False,Paid or discontinued,2025-02-12,44,2355.06,Resolved,1
GC-2024-00914,2024-12-30,7544.81,Small claims,False,Paid or discontinued,2025-01-17,18,3144.51,Resolved,1
GC-2024-00112,2024-12-30,3002.26,Small claims,False,Paid or discontinued,2025-01-23,24,2269.84,Resolved,1
GC-2024-00812,2024-12-30,11826.83,Fast/multi-track,True,Settled,2025-12-26,361,6466.44,Resolved,1
GC-2024-03526,2024-12-30,5083.66,Small claims,False,Paid or discontinued,2025-02-20,52,3026.66,Resolved,1
GC-2024-02875,2024-12-30,7758.87,Small claims,True,Settled,2025-07-09,191,565.39,Resolved,1
GC-2024-02849,2024-12-30,8979.11,Small claims,False,Paid or discontinued,2025-01-20,21,4233.67,Resolved,1
GC-2024-00574,2024-12-30,13423.06,Fast/multi-track,False,Default Judgment,2025-02-11,43,13423.06,Resolved,1
GC-2024-00222,2024-12-30,1346.44,Small claims,False,Default Judgment,2025-02-25,57,1346.44,Resolved,1
GC-2024-02535,2024-12-30,2553.42,Small claims,True,Trial Judgment,2026-06-23,540,1788.35,Resolved,1
GC-2024-01705,2024-12-31,28620.85,Fast/multi-track,True,Settled,2025-05-13,133,7982.19,Resolved,1
GC-2024-02370,2024-12-31,4207.0,Small claims,False,Paid or discontinued,2025-01-21,21,1607.63,Resolved,1
GC-2024-01495,2024-12-31,13293.1,Fast/multi-track,True,Settled,2025-11-21,325,4489.84,Resolved,1
GC-2024-03152,2024-12-31,991.34,Small claims,False,Paid or discontinued,2025-02-09,40,914.23,Resolved,1
GC-2024-00510,2024-12-31,4174.16,Small claims,False,Default Judgment,2025-02-24,55,4174.16,Resolved,1
GC-2024-03470,2024-12-31,2270.0,Small claims,False,Paid or discontinued,2025-01-23,23,2013.14,Resolved,1
GC-2024-00835,2024-12-31,5666.66,Small claims,False,Default Judgment,2025-02-10,41,5666.66,Resolved,1
GC-2024-01401,2024-12-31,1895.92,Small claims,False,Default Judgment,2025-02-11,42,1895.92,Resolved,1
GC-2024-04927,2024-12-31,8615.33,Small claims,True,Trial Judgment,2026-05-22,507,0.0,Resolved,1
GC-2024-04168,2024-12-31,27629.04,Fast/multi-track,False,Default Judgment,2025-03-14,73,27629.04,Resolved,1
GC-2024-00320,2024-12-31,3887.8,Small claims,False,Default Judgment,2025-02-15,46,3887.8,Resolved,1
GC-2024-03122,2024-12-31,22802.34,Fast/multi-track,False,Default Judgment,2025-02-12,43,22802.34,Resolved,1
GC-2024-02867,2024-12-31,3685.86,Small claims,False,Default Judgment,2025-02-22,53,3685.86,Resolved,1
GC-2024-05030,2024-12-31,2177.83,Small claims,False,Default Judgment,2025-02-27,58,2177.83,Resolved,1
GC-2025-02292,2025-01-01,832.15,Small claims,False,Default Judgment,2025-03-26,84,832.15,Resolved,1
GC-2025-00883,2025-01-01,1151.71,Small claims,False,Default Judgment,2025-02-27,57,1151.71,Resolved,1
GC-2025-01512,2025-01-01,927.65,Small claims,False,Default Judgment,2025-02-16,46,927.65,Resolved,1
GC-2025-01994,2025-01-01,232.57,Small claims,False,Default Judgment,2025-03-06,64,232.57,Resolved,1
GC-2025-04846,2025-01-01,780.12,Small claims,False,Default Judgment,2025-03-25,83,780.12,Resolved,1
GC-2025-00589,2025-01-01,4647.01,Small claims,False,Paid or discontinued,2025-01-20,19,2394.34,Resolved,1
GC-2025-04266,2025-01-01,2240.82,Small claims,False,Default Judgment,2025-02-19,49,2240.82,Resolved,1
GC-2025-03332,2025-01-01,3068.14,Small claims,True,Settled,2025-08-24,235,2269.17,Resolved,1
GC-2025-02973,2025-01-01,2385.79,Small claims,False,Default Judgment,2025-02-26,56,2385.79,Resolved,1
GC-2025-02512,2025-01-01,997.91,Small claims,False,Paid or discontinued,2025-02-06,36,756.47,Resolved,1
GC-2025-00948,2025-01-01,2605.06,Small claims,False,Paid or discontinued,2025-01-19,18,2350.72,Resolved,1
GC-2025-01147,2025-01-01,1046.54,Small claims,True,Trial Judgment,2026-01-10,374,0.0,Resolved,1
GC-2025-00501,2025-01-01,3453.41,Small claims,False,Default Judgment,2025-03-25,83,3453.41,Resolved,1
GC-2025-04475,2025-01-01,136.68,Small claims,True,Trial Judgment,2025-09-28,270,63.38,Resolved,1
GC-2025-04041,2025-01-01,3355.5,Small claims,False,Paid or discontinued,2025-01-23,22,2237.5,Resolved,1
GC-2025-01139,2025-01-02,7860.28,Small claims,False,Default Judgment,2025-02-09,38,7860.28,Resolved,1
GC-2025-01400,2025-01-02,1597.01,Small claims,False,Default Judgment,2025-02-26,55,1597.01,Resolved,1
GC-2025-01714,2025-01-02,153.71,Small claims,False,Default Judgment,2025-02-28,57,153.71,Resolved,1
GC-2025-01871,2025-01-02,1268.49,Small claims,False,Paid or discontinued,2025-01-21,19,1134.87,Resolved,1
GC-2025-04809,2025-01-02,1046.05,Small claims,False,Default Judgment,2025-02-23,52,1046.05,Resolved,1
GC-2025-00775,2025-01-02,2310.2,Small claims,False,Default Judgment,2025-02-11,40,2310.2,Resolved,1
GC-2025-03936,2025-01-02,1710.1,Small claims,False,Paid or discontinued,2025-02-28,57,1049.77,Resolved,1
GC-2025-00517,2025-01-02,21229.77,Fast/multi-track,False,Default Judgment,2025-02-12,41,21229.77,Resolved,1
GC-2025-04693,2025-01-02,961.18,Small claims,False,Default Judgment,2025-02-12,41,961.18,Resolved,1
GC-2025-00922,2025-01-02,1020.64,Small claims,False,Default Judgment,2025-03-14,71,1020.64,Resolved,1
GC-2025-02066,2025-01-02,1316.11,Small claims,False,Paid or discontinued,2025-01-31,29,1114.95,Resolved,1
GC-2025-02626,2025-01-02,30466.32,Fast/multi-track,False,Paid or discontinued,2025-03-07,64,12316.59,Resolved,1
GC-2025-01958,2025-01-02,3278.8,Small claims,False,Default Judgment,2025-02-21,50,3278.8,Resolved,1
GC-2025-00527,2025-01-02,1817.01,Small claims,False,Paid or discontinued,2025-02-13,42,774.03,Resolved,1
GC-2025-01216,2025-01-02,753.84,Small claims,False,Default Judgment,2025-02-25,54,753.84,Resolved,1
GC-2025-03579,2025-01-02,18901.08,Fast/multi-track,False,Default Judgment,2025-03-31,88,18901.08,Resolved,1
GC-2025-00590,2025-01-02,2009.87,Small claims,False,Default Judgment,2025-02-09,38,2009.87,Resolved,1
GC-2025-01299,2025-01-02,4219.1,Small claims,False,Default Judgment,2025-04-06,94,4219.1,Resolved,1
GC-2025-03373,2025-01-02,2568.33,Small claims,False,Default Judgment,2025-04-05,93,2568.33,Resolved,1
GC-2025-04689,2025-01-03,1659.32,Small claims,False,Default Judgment,2025-03-01,57,1659.32,Resolved,1
GC-2025-02715,2025-01-03,26830.27,Fast/multi-track,False,Default Judgment,2025-02-04,32,26830.27,Resolved,1
GC-2025-04354,2025-01-03,556.39,Small claims,False,Paid or discontinued,2025-02-26,54,240.76,Resolved,1
GC-2025-02572,2025-01-03,3260.77,Small claims,False,Paid or discontinued,2025-01-20,17,2761.62,Resolved,1
GC-2025-03285,2025-01-03,14862.23,Fast/multi-track,True,Settled,2025-04-11,98,7259.76,Resolved,1
GC-2025-02678,2025-01-03,4675.98,Small claims,False,Default Judgment,2025-02-22,50,4675.98,Resolved,1
GC-2025-02223,2025-01-03,9693.18,Small claims,False,Default Judgment,2025-02-10,38,9693.18,Resolved,1
GC-2025-01087,2025-01-03,9813.1,Small claims,False,Default Judgment,2025-03-02,58,9813.1,Resolved,1
GC-2025-00356,2025-01-03,419.31,Small claims,False,Paid or discontinued,2025-02-07,35,245.28,Resolved,1
GC-2025-03767,2025-01-03,2773.92,Small claims,False,Default Judgment,2025-02-09,37,2773.92,Resolved,1
GC-2025-00783,2025-01-03,39351.86,Fast/multi-track,False,Paid or discontinued,2025-02-01,29,29911.84,Resolved,1
GC-2025-01832,2025-01-03,1394.19,Small claims,False,Paid or discontinued,2025-01-22,19,591.8,Resolved,1
GC-2025-00422,2025-01-03,14566.21,Fast/multi-track,False,Default Judgment,2025-02-26,54,14566.21,Resolved,1
GC-2025-02734,2025-01-03,216.11,Small claims,False,Default Judgment,2025-02-14,42,216.11,Resolved,1
GC-2025-03193,2025-01-03,3204.33,Small claims,False,Default Judgment,2025-03-02,58,3204.33,Resolved,1
GC-2025-00588,2025-01-04,266.88,Small claims,False,Paid or discontinued,2025-01-19,15,129.94,Resolved,1
GC-2025-04294,2025-01-04,3093.26,Small claims,False,Paid or discontinued,2025-02-07,34,1140.93,Resolved,1
GC-2025-03951,2025-01-04,2163.28,Small claims,False,Paid or discontinued,2025-02-04,31,1950.95,Resolved,1
GC-2025-01508,2025-01-04,1923.55,Small claims,False,Default Judgment,2025-02-25,52,1923.55,Resolved,1
GC-2025-04810,2025-01-04,486.65,Small claims,False,Paid or discontinued,2025-01-30,26,397.39,Resolved,1
GC-2025-00918,2025-01-04,266.22,Small claims,False,Default Judgment,2025-03-16,71,266.22,Resolved,1
GC-2025-03939,2025-01-04,808.78,Small claims,False,Default Judgment,2025-04-02,88,808.78,Resolved,1
GC-2025-03835,2025-01-04,4516.75,Small claims,False,Paid or discontinued,2025-02-21,48,4148.31,Resolved,1
GC-2025-02829,2025-01-04,641.01,Small claims,False,Default Judgment,2025-02-16,43,641.01,Resolved,1
GC-2025-03217,2025-01-04,502.73,Small claims,False,Paid or discontinued,2025-03-23,78,424.7,Resolved,1
GC-2025-04077,2025-01-04,101.21,Small claims,False,Paid or discontinued,2025-02-03,30,88.5,Resolved,1
GC-2025-04049,2025-01-04,4111.45,Small claims,False,Paid or discontinued,2025-02-24,51,2523.41,Resolved,1
GC-2025-02001,2025-01-05,578.5,Small claims,False,Default Judgment,2025-02-24,50,578.5,Resolved,1
GC-2025-01425,2025-01-05,1242.51,Small claims,False,Paid or discontinued,2025-02-03,29,989.33,Resolved,1
GC-2025-04827,2025-01-05,12569.43,Fast/multi-track,True,Settled,2025-10-26,294,4981.15,Resolved,1
GC-2025-00454,2025-01-05,2765.3,Small claims,False,Paid or discontinued,2025-02-01,27,1842.93,Resolved,1
GC-2025-01204,2025-01-05,11197.98,Fast/multi-track,False,Paid or discontinued,2025-01-23,18,6762.23,Resolved,1
GC-2025-02513,2025-01-05,733.28,Small claims,False,Default Judgment,2025-03-07,61,733.28,Resolved,1
GC-2025-00270,2025-01-05,1516.06,Small claims,False,Default Judgment,2025-04-04,89,1516.06,Resolved,1
GC-2025-00124,2025-01-05,5797.79,Small claims,False,Default Judgment,2025-04-07,92,5797.79,Resolved,1
GC-2025-02352,2025-01-05,11868.63,Fast/multi-track,False,Default Judgment,2025-03-24,78,11868.63,Resolved,1
GC-2025-02629,2025-01-05,2727.7,Small claims,False,Default Judgment,2025-02-09,35,2727.7,Resolved,1
GC-2025-00624,2025-01-05,16466.39,Fast/multi-track,False,Default Judgment,2025-03-06,60,16466.39,Resolved,1
GC-2025-01992,2025-01-05,2593.72,Small claims,False,Default Judgment,2025-03-24,78,2593.72,Resolved,1
GC-2025-03131,2025-01-05,552.42,Small claims,False,Paid or discontinued,2025-04-28,113,362.31,Resolved,1
GC-2025-02606,2025-01-05,495.07,Small claims,False,Paid or discontinued,2025-04-09,94,255.94,Resolved,1
GC-2025-02282,2025-01-05,5595.38,Small claims,False,Paid or discontinued,2025-02-20,46,2457.77,Resolved,1
GC-2025-01417,2025-01-05,5868.96,Small claims,False,Paid or discontinued,2025-02-17,43,3660.1,Resolved,1
GC-2025-03013,2025-01-05,3619.21,Small claims,True,Settled,2025-06-20,166,2705.35,Resolved,1
GC-2025-02549,2025-01-05,6669.69,Small claims,True,Settled,2025-06-02,148,4125.05,Resolved,1
GC-2025-04274,2025-01-05,559.03,Small claims,False,Paid or discontinued,2025-01-30,25,437.28,Resolved,1
GC-2025-01318,2025-01-05,4005.16,Small claims,False,Paid or discontinued,2025-02-19,45,3536.3,Resolved,1
GC-2025-04321,2025-01-05,1646.82,Small claims,False,Paid or discontinued,2025-02-17,43,1339.6,Resolved,1
GC-2025-04273,2025-01-06,5461.45,Small claims,False,Default Judgment,2025-02-22,47,5461.45,Resolved,1
GC-2025-01801,2025-01-06,2190.77,Small claims,False,Paid or discontinued,2025-01-17,11,1484.15,Resolved,1
GC-2025-04494,2025-01-06,1168.39,Small claims,False,Paid or discontinued,2025-02-26,51,704.81,Resolved,1
GC-2025-01011,2025-01-06,3834.34,Small claims,False,Default Judgment,2025-02-26,51,3834.34,Resolved,1
GC-2025-00627,2025-01-06,2913.0,Small claims,False,Default Judgment,2025-02-19,44,2913.0,Resolved,1
GC-2025-04491,2025-01-06,1998.8,Small claims,False,Default Judgment,2025-03-09,62,1998.8,Resolved,1
GC-2025-00505,2025-01-06,710.01,Small claims,False,Paid or discontinued,2025-02-07,32,506.93,Resolved,1
GC-2025-01408,2025-01-06,412.66,Small claims,False,Default Judgment,2025-03-11,64,412.66,Resolved,1
GC-2025-02361,2025-01-07,8764.21,Small claims,False,Paid or discontinued,2025-02-19,43,2745.37,Resolved,1
GC-2025-02864,2025-01-07,1595.58,Small claims,False,Paid or discontinued,2025-02-11,35,1163.33,Resolved,1
GC-2025-04637,2025-01-07,798.23,Small claims,False,Default Judgment,2025-02-21,45,798.23,Resolved,1
GC-2025-01010,2025-01-07,6143.82,Small claims,False,Paid or discontinued,2025-03-02,54,5975.45,Resolved,1
GC-2025-00608,2025-01-07,1505.73,Small claims,True,Settled,2025-07-07,181,745.27,Resolved,1
GC-2025-01143,2025-01-07,1964.89,Small claims,False,Default Judgment,2025-02-13,37,1964.89,Resolved,1
GC-2025-03987,2025-01-07,1702.99,Small claims,False,Paid or discontinued,2025-01-31,24,1335.17,Resolved,1
GC-2025-00834,2025-01-07,285.5,Small claims,False,Default Judgment,2025-03-03,55,285.5,Resolved,1
GC-2025-04621,2025-01-07,333.47,Small claims,False,Paid or discontinued,2025-01-28,21,135.87,Resolved,1
GC-2025-01842,2025-01-07,26927.78,Fast/multi-track,True,Settled,2025-09-22,258,16704.88,Resolved,1
GC-2025-02776,2025-01-07,3873.16,Small claims,False,Paid or discontinued,2025-03-03,55,3088.87,Resolved,1
GC-2025-02459,2025-01-08,691.71,Small claims,True,Settled,2025-05-21,133,196.7,Resolved,1
GC-2025-00282,2025-01-08,7133.8,Small claims,False,Default Judgment,2025-02-26,49,7133.8,Resolved,1
GC-2025-00910,2025-01-08,234.85,Small claims,False,Default Judgment,2025-02-17,40,234.85,Resolved,1
GC-2025-04745,2025-01-08,4348.37,Small claims,True,Settled,2025-03-15,66,2834.98,Resolved,1
GC-2025-04006,2025-01-08,1519.4,Small claims,False,Paid or discontinued,2025-02-21,44,994.55,Resolved,1
GC-2025-02126,2025-01-08,3573.31,Small claims,False,Paid or discontinued,2025-02-05,28,2240.44,Resolved,1
GC-2025-04025,2025-01-08,4675.77,Small claims,False,Paid or discontinued,2025-02-19,42,3259.44,Resolved,1
GC-2025-04869,2025-01-08,6991.9,Small claims,True,Settled,2025-10-27,292,2398.73,Resolved,1
GC-2025-00654,2025-01-08,770.22,Small claims,False,Default Judgment,2025-03-23,74,770.22,Resolved,1
GC-2025-03557,2025-01-08,3006.46,Small claims,False,Paid or discontinued,2025-02-05,28,2191.5,Resolved,1
GC-2025-03901,2025-01-08,1651.72,Small claims,False,Paid or discontinued,2025-02-24,47,1072.17,Resolved,1
GC-2025-01742,2025-01-08,8934.01,Small claims,False,Default Judgment,2025-02-16,39,8934.01,Resolved,1
GC-2025-02251,2025-01-08,3651.91,Small claims,False,Default Judgment,2025-02-20,43,3651.91,Resolved,1
GC-2025-02936,2025-01-09,31024.71,Fast/multi-track,True,Trial Judgment,2025-11-14,309,0.0,Resolved,1
GC-2025-02652,2025-01-09,3685.44,Small claims,False,Paid or discontinued,2025-04-04,85,2184.36,Resolved,1
GC-2025-02150,2025-01-09,3264.51,Small claims,False,Paid or discontinued,2025-02-10,32,1842.31,Resolved,1
GC-2025-02174,2025-01-09,686.0,Small claims,False,Paid or discontinued,2025-05-13,124,319.88,Resolved,1
GC-2025-04781,2025-01-09,2544.69,Small claims,False,Default Judgment,2025-02-10,32,2544.69,Resolved,1
GC-2025-02222,2025-01-09,2920.18,Small claims,False,Paid or discontinued,2025-01-26,17,2043.33,Resolved,1
GC-2025-03944,2025-01-09,2200.96,Small claims,False,Paid or discontinued,2025-01-26,17,970.9,Resolved,1
GC-2025-01199,2025-01-09,3088.27,Small claims,False,Paid or discontinued,2025-01-29,20,1781.78,Resolved,1
GC-2025-02726,2025-01-09,5974.49,Small claims,False,Default Judgment,2025-02-12,34,5974.49,Resolved,1
GC-2025-01633,2025-01-09,6904.24,Small claims,False,Default Judgment,2025-02-14,36,6904.24,Resolved,1
GC-2025-01807,2025-01-09,6025.63,Small claims,False,Paid or discontinued,2025-02-10,32,2653.77,Resolved,1
GC-2025-00944,2025-01-09,1712.39,Small claims,False,Paid or discontinued,2025-02-08,30,1241.98,Resolved,1
GC-2025-02337,2025-01-09,3261.26,Small claims,True,Settled,2025-05-25,136,1695.49,Resolved,1
GC-2025-01228,2025-01-09,7568.92,Small claims,False,Default Judgment,2025-02-24,46,7568.92,Resolved,1
GC-2025-02093,2025-01-10,1321.24,Small claims,False,Paid or discontinued,2025-02-14,35,1182.36,Resolved,1
GC-2025-00272,2025-01-10,1965.04,Small claims,False,Default Judgment,2025-02-25,46,1965.04,Resolved,1
GC-2025-01232,2025-01-10,4198.36,Small claims,False,Default Judgment,2025-03-21,70,4198.36,Resolved,1
GC-2025-04607,2025-01-10,1559.24,Small claims,False,Paid or discontinued,2025-03-07,56,1483.3,Resolved,1
GC-2025-03645,2025-01-10,2258.86,Small claims,False,Default Judgment,2025-02-15,36,2258.86,Resolved,1
GC-2025-02165,2025-01-10,636.12,Small claims,False,Paid or discontinued,2025-01-31,21,346.4,Resolved,1
GC-2025-03072,2025-01-10,1317.32,Small claims,False,Paid or discontinued,2025-03-29,78,883.02,Resolved,1
